"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-1301-3p",20.8786563040268,0.930987603350402,0.763740253715645,1.21898459433176,0.222850039744578,0.726917749168617
"hsa-miR-1303",2.13202380237589,0.374700774197135,0.801996948661938,0.467209725451313,0.640349836189357,0.77753601018433
"hsa-miR-1304-3p",2.61364768257398,-1.07123859522788,1.02918053365088,-1.04086558208384,0.29793793741318,0.726917749168617
"hsa-miR-1304-5p",0.0617040396216711,-3.23623994879567,4.24765013060529,-0.761889479898031,0.446125969284015,0.726917749168617
"hsa-miR-1305",0.0617690535534607,-3.1008467117778,4.24789275017964,-0.729972928729583,0.465406732209827,0.726917749168617
"hsa-miR-1306-3p",5.83741967185134,-0.586188875571983,0.824615840442801,-0.710862982279375,0.477169147098991,0.726917749168617
"hsa-miR-1306-5p",18.8535381363059,0.890814680101808,0.966867650356221,0.921340867877426,0.356872490636261,0.726917749168617
"hsa-miR-1307-3p",565.451967331244,0.371283673128543,0.653625326276608,0.568037464587808,0.570009528969765,0.735688986392884
"hsa-miR-1307-5p",52.2884306889957,-0.32387758127748,1.62871365304527,-0.198854832874958,0.842376301972378,0.931379933060121
"hsa-miR-130a-3p",84.1957631201257,-0.320155147367171,0.476310379614035,-0.672156562337776,0.501484030948016,0.726917749168617
"hsa-miR-130a-5p",0.124014853222555,-2.82890158091207,3.95271961299409,-0.715684859511005,0.474185961723073,0.726917749168617
"hsa-miR-130b-3p",43.8573461826007,-1.33152774695301,0.559619731629468,-2.37934381455055,0.0173434910199901,0.726917749168617
"hsa-miR-130b-5p",0.391412764410132,-2.85944062248518,3.81221541699423,-0.750073201461352,0.453210618563774,0.726917749168617
"hsa-miR-132-3p",2.27039723920053,-0.731591730453521,1.69226803256213,-0.432314335776865,0.665512969304078,0.7948910428654
"hsa-miR-132-5p",1.01104382905806,-0.762857604898031,1.67681246080505,-0.454945095369686,0.649148739059128,0.784589608609468
"hsa-miR-1323",0.0299014674975825,-3.07033732644698,4.24782512258803,-0.722802195909691,0.469801418042894,0.726917749168617
"hsa-miR-133a-3p",10.3302496049978,-0.769021241194495,1.63148401763611,-0.471363024633698,0.637381515886851,0.776708896869847
"hsa-miR-133a-5p",0.526131720831107,-4.11521450416628,4.23586161473099,-0.971517693083944,0.331290546821984,0.726917749168617
"hsa-miR-133b",0.035258049057592,-2.91272670578745,4.24749664582049,-0.685751384560492,0.492869897756223,0.726917749168617
"hsa-miR-134-5p",69.8738051908374,-0.0969422067276977,1.10933359929457,-0.0873877855942918,0.930363277919393,0.998708958825451
"hsa-miR-1343-3p",0.623621890671331,-1.44417282095651,2.36561619004902,-0.610484839861783,0.541540682908086,0.726917749168617
"hsa-miR-1343-5p",0.594230384566251,-2.55319842548494,2.12411464460574,-1.20200594255535,0.229361225710659,0.726917749168617
"hsa-miR-135a-2-3p",0.0555134956302884,-3.07242224139615,4.24782969283186,-0.723292237111298,0.469500361084795,0.726917749168617
"hsa-miR-135a-3p",0.0575721682792617,-3.07032971184316,4.2478251206604,-0.722800403648872,0.469802519314632,0.726917749168617
"hsa-miR-135a-5p",0.270105386883541,-2.36986730168928,3.12730099374617,-0.757799555088695,0.448570988771569,0.726917749168617
"hsa-miR-135b-5p",0.0106642630331537,-3.25387532567021,4.24825330010799,-0.765932512919486,0.443716459020499,0.726917749168617
"hsa-miR-136-3p",4.10999343998362,0.893314346570476,1.72019786439404,0.519309066160918,0.603545232116111,0.747861242545708
"hsa-miR-136-5p",6.50200309598954,0.250805473648445,1.76930811089442,0.141753418810508,0.887274778817902,0.966527663695525
"hsa-miR-137-3p",0.210460737936637,-2.79938490553183,4.02169255373285,-0.696071335172923,0.486384156924819,0.726917749168617
"hsa-miR-138-1-3p",0.0212383076116497,0,4.24837660701548,0,1,1
"hsa-miR-138-5p",0.955104582653789,-1.44988939152442,1.5045375156026,-0.963677792337203,0.335207491623895,0.726917749168617
"hsa-miR-139-3p",39.8085738294665,-0.53028984624474,0.473582364686061,-1.11974153977687,0.262823917825594,0.726917749168617
"hsa-miR-139-5p",16.6657296977957,-1.00730090742876,0.98088524199068,-1.02693043417033,0.304453222283784,0.726917749168617
"hsa-miR-140-3p",492.513911874521,0.615286704024585,1.11507379087739,0.55179012282268,0.581092155227582,0.739083604006211
"hsa-miR-140-5p",97.6112576907097,1.00076199844785,1.02683466294518,0.974608702415101,0.329754395241987,0.726917749168617
